county,time,start_date,end_date,cases,deaths,est_cases,est_deaths,cumulative_deaths,hospitalized,icu
Trinity,12,2022-08-26,2022-09-01,3,0,3,0,21,0,0
Trinity,13,2022-09-02,2022-09-08,3,0,3,0,21,0,0
Trinity,14,2022-09-09,2022-09-15,3,0,3,0,21,0,0
Trinity,15,2022-09-16,2022-09-22,1,0,1,0,21,0,0
Trinity,16,2022-09-23,2022-09-29,3,0,3,0,21,0,0
Trinity,17,2022-09-30,2022-10-06,1,0,1,0,21,0,0
Trinity,18,2022-10-07,2022-10-13,1,0,1,0,21,0,0
Trinity,19,2022-10-14,2022-10-20,1,0,1,0,21,0,0
Trinity,20,2022-10-21,2022-10-27,7,0,7,0,21,0,0
Trinity,21,2022-10-28,2022-11-03,12,0,12,0,21,4,0
Trinity,22,2022-11-04,2022-11-10,7,1,7,1,22,0,0
Trinity,23,2022-11-11,2022-11-17,8,2,8,2,24,0,0
Trinity,24,2022-11-18,2022-11-24,4,0,4,0,24,0,0
Trinity,25,2022-11-25,2022-12-01,4,0,4,0,24,0,0
Trinity,26,2022-12-02,2022-12-08,0,0,0,0,24,0,0
Trinity,27,2022-12-09,2022-12-15,5,0,5,0,24,0,0
Trinity,28,2022-12-16,2022-12-22,1,0,1,0,24,0,0
Trinity,29,2022-12-23,2022-12-29,6,0,6,0,24,0,0
Trinity,30,2022-12-30,2023-01-05,2,0,2,0,24,0,0
Trinity,31,2023-01-06,2023-01-12,3,1,3,1,25,0,0
Trinity,32,2023-01-13,2023-01-19,3,0,3,0,25,0,0
Trinity,33,2023-01-20,2023-01-26,2,1,2,1,26,0,0
Trinity,34,2023-01-27,2023-02-02,8,0,8,0,26,0,0
Trinity,35,2023-02-03,2023-02-09,0,0,0,0,26,0,0
Trinity,36,2023-02-10,2023-02-16,1,0,1,0,26,0,0
Trinity,37,2023-02-17,2023-02-23,0,0,0,0,26,0,0
Trinity,38,2023-02-24,2023-03-02,2,0,2,0,26,0,0
Trinity,39,2023-03-03,2023-03-09,0,0,0,0,26,0,0
Trinity,40,2023-03-10,2023-03-16,0,0,0,0,26,0,0
Trinity,41,2023-03-17,2023-03-23,0,0,0,0,26,0,0
Trinity,42,2023-03-24,2023-03-30,0,0,0,0,26,0,0
Trinity,43,2023-03-31,2023-04-06,1,0,1,0,26,0,0
Trinity,44,2023-04-07,2023-04-13,1,0,1,0,26,0,0
Trinity,45,2023-04-14,2023-04-20,2,0,2,0,26,0,0
Trinity,46,2023-04-21,2023-04-27,2,0,2,0,26,0,0
Trinity,47,2023-04-28,2023-05-04,0,0,0,0,26,0,0
Trinity,48,2023-05-05,2023-05-11,0,0,0,0,26,0,0
Trinity,49,2023-05-12,2023-05-18,1,0,1,0,26,0,0
Trinity,50,2023-05-19,2023-05-25,0,0,0,0,26,0,0
Trinity,51,2023-05-26,2023-06-01,0,0,0,0,26,0,0
Trinity,52,2023-06-02,2023-06-08,1,0,1,0,26,0,0
Trinity,53,2023-06-09,2023-06-15,3,0,3,0,26,0,0
Trinity,54,2023-06-16,2023-06-22,1,0,1,0,26,0,0
Trinity,55,2023-06-23,2023-06-29,1,0,1,0,26,0,0
Trinity,56,2023-06-30,2023-07-06,0,0,0,0,26,0,0
Trinity,57,2023-07-07,2023-07-13,0,0,0,0,26,0,0
Trinity,58,2023-07-14,2023-07-20,0,0,0,0,26,0,0
Trinity,59,2023-07-21,2023-07-27,2,0,2,0,26,0,0
Trinity,60,2023-07-28,2023-08-03,0,0,0,0,26,0,0
Trinity,61,2023-08-04,2023-08-10,0,0,0,0,26,0,0
Trinity,62,2023-08-11,2023-08-17,0,0,0,0,26,0,0
Trinity,63,2023-08-18,2023-08-24,2,0,2,0,26,0,0
Trinity,64,2023-08-25,2023-08-31,0,0,0,0,26,0,0
Trinity,65,2023-09-01,2023-09-07,2,0,2,0,26,0,0
Trinity,66,2023-09-08,2023-09-14,4,1,4,1,27,0,0
Trinity,67,2023-09-15,2023-09-21,2,0,2,0,27,0,0
Trinity,68,2023-09-22,2023-09-28,2,1,2,1,28,0,0
Trinity,69,2023-09-29,2023-10-05,1,0,1,0,28,0,0
Trinity,70,2023-10-06,2023-10-12,3,0,3,0,28,0,0
Trinity,71,2023-10-13,2023-10-19,1,0,1,0,28,0,0
Trinity,72,2023-10-20,2023-10-26,2,0,2,0,28,0,0
Trinity,73,2023-10-27,2023-11-02,2,0,2,0,28,0,0
Trinity,74,2023-11-03,2023-11-09,3,0,3,0,28,0,0
Trinity,75,2023-11-10,2023-11-16,3,0,3,0,28,0,0
Trinity,76,2023-11-17,2023-11-23,0,0,0,0,28,0,0
Trinity,77,2023-11-24,2023-11-30,0,1,0,4,29,0,0
Tulare,1,2022-06-10,2022-06-16,884,5,884,5,1511,30,0
Tulare,2,2022-06-17,2022-06-23,910,4,910,4,1515,33,1
Tulare,3,2022-06-24,2022-06-30,994,2,994,2,1517,34,2
Tulare,4,2022-07-01,2022-07-07,1138,4,1138,4,1521,39,2
Tulare,5,2022-07-08,2022-07-14,1271,2,1271,2,1523,46,2
Tulare,6,2022-07-15,2022-07-21,1176,1,1176,1,1524,44,1
Tulare,7,2022-07-22,2022-07-28,1099,1,1099,1,1525,49,1
Tulare,8,2022-07-29,2022-08-04,960,3,960,3,1528,50,3
Tulare,9,2022-08-05,2022-08-11,779,4,779,4,1532,39,5
Tulare,10,2022-08-12,2022-08-18,727,2,727,2,1534,32,1
Tulare,11,2022-08-19,2022-08-25,745,3,745,3,1537,39,1
Tulare,12,2022-08-26,2022-09-01,586,1,586,1,1538,38,2
Tulare,13,2022-09-02,2022-09-08,377,1,377,1,1539,39,1
Tulare,14,2022-09-09,2022-09-15,275,5,275,5,1544,32,0
Tulare,15,2022-09-16,2022-09-22,202,1,202,1,1545,22,2
Tulare,16,2022-09-23,2022-09-29,181,5,181,5,1550,22,2
Tulare,17,2022-09-30,2022-10-06,131,1,131,1,1551,14,1
Tulare,18,2022-10-07,2022-10-13,144,2,144,2,1553,11,1
Tulare,19,2022-10-14,2022-10-20,116,0,116,0,1553,15,1
Tulare,20,2022-10-21,2022-10-27,125,1,125,1,1554,9,0
Tulare,21,2022-10-28,2022-11-03,156,0,156,0,1554,10,0
Tulare,22,2022-11-04,2022-11-10,211,0,211,0,1554,10,0
Tulare,23,2022-11-11,2022-11-17,407,0,407,0,1554,18,0
Tulare,24,2022-11-18,2022-11-24,414,0,414,0,1554,29,0
Tulare,25,2022-11-25,2022-12-01,563,0,563,0,1554,40,0
Tulare,26,2022-12-02,2022-12-08,492,0,492,0,1554,29,3
Tulare,27,2022-12-09,2022-12-15,434,4,434,4,1558,44,2
Tulare,28,2022-12-16,2022-12-22,486,8,486,8,1566,47,3
Tulare,29,2022-12-23,2022-12-29,510,4,510,4,1570,50,2
Tulare,30,2022-12-30,2023-01-05,388,4,388,4,1574,54,3
Tulare,31,2023-01-06,2023-01-12,263,8,263,8,1582,53,5
Tulare,32,2023-01-13,2023-01-19,243,2,243,2,1584,46,2
Tulare,33,2023-01-20,2023-01-26,241,5,241,5,1589,33,3
Tulare,34,2023-01-27,2023-02-02,258,4,258,4,1593,25,1
Tulare,35,2023-02-03,2023-02-09,260,3,260,3,1596,33,2
Tulare,36,2023-02-10,2023-02-16,234,0,234,0,1596,25,0
Tulare,37,2023-02-17,2023-02-23,223,3,223,3,1599,28,3
Tulare,38,2023-02-24,2023-03-02,204,4,204,4,1603,25,2
Tulare,39,2023-03-03,2023-03-09,195,3,195,3,1606,30,2
Tulare,40,2023-03-10,2023-03-16,127,2,127,2,1608,24,1
Tulare,41,2023-03-17,2023-03-23,125,0,125,0,1608,27,1
Tulare,42,2023-03-24,2023-03-30,109,0,109,0,1608,25,2
Tulare,43,2023-03-31,2023-04-06,77,0,77,0,1608,20,1
Tulare,44,2023-04-07,2023-04-13,101,1,101,1,1609,19,1
Tulare,45,2023-04-14,2023-04-20,85,1,85,1,1610,17,1
Tulare,46,2023-04-21,2023-04-27,78,2,78,2,1612,8,0
Tulare,47,2023-04-28,2023-05-04,61,3,61,3,1615,8,0
Tulare,48,2023-05-05,2023-05-11,53,0,53,0,1615,7,0
Tulare,49,2023-05-12,2023-05-18,38,0,38,0,1615,2,0
Tulare,50,2023-05-19,2023-05-25,27,2,27,2,1617,5,0
Tulare,51,2023-05-26,2023-06-01,23,3,23,3,1620,4,0
Tulare,52,2023-06-02,2023-06-08,40,1,40,1,1621,3,0
Tulare,53,2023-06-09,2023-06-15,25,0,25,0,1621,2,0
Tulare,54,2023-06-16,2023-06-22,28,0,28,0,1621,4,0
Tulare,55,2023-06-23,2023-06-29,37,1,37,1,1622,10,0
Tulare,56,2023-06-30,2023-07-06,24,1,24,1,1623,2,0
Tulare,57,2023-07-07,2023-07-13,35,0,35,0,1623,8,0
Tulare,58,2023-07-14,2023-07-20,31,0,31,0,1623,4,0
Tulare,59,2023-07-21,2023-07-27,32,0,32,0,1623,2,0
Tulare,60,2023-07-28,2023-08-03,58,0,58,0,1623,7,0
Tulare,61,2023-08-04,2023-08-10,112,0,112,0,1623,7,1
Tulare,62,2023-08-11,2023-08-17,159,0,160,0,1623,7,0
Tulare,63,2023-08-18,2023-08-24,184,4,185,4,1627,11,1
Tulare,64,2023-08-25,2023-08-31,203,1,204,1,1628,15,2
Tulare,65,2023-09-01,2023-09-07,98,2,99,2,1630,15,2
Tulare,66,2023-09-08,2023-09-14,82,0,83,0,1630,7,1
Tulare,67,2023-09-15,2023-09-21,81,2,82,2,1632,15,0
Tulare,68,2023-09-22,2023-09-28,62,0,63,0,1632,14,0
Tulare,69,2023-09-29,2023-10-05,46,2,47,2,1634,9,1
Tulare,70,2023-10-06,2023-10-12,40,2,41,2,1636,10,0
Tulare,71,2023-10-13,2023-10-19,56,2,57,2,1638,4,1
Tulare,72,2023-10-20,2023-10-26,46,2,47,2,1640,9,2
Tulare,73,2023-10-27,2023-11-02,40,1,41,1,1641,6,2
Tulare,74,2023-11-03,2023-11-09,37,1,38,1,1642,7,1
Tulare,75,2023-11-10,2023-11-16,45,0,47,0,1642,7,0
Tulare,76,2023-11-17,2023-11-23,39,3,42,7,1645,9,1
Tulare,77,2023-11-24,2023-11-30,48,1,210,4,1646,9,1
Tuolumne,1,2022-06-10,2022-06-16,152,0,152,0,188,2,0
Tuolumne,2,2022-06-17,2022-06-23,163,2,163,2,190,5,0
Tuolumne,3,2022-06-24,2022-06-30,179,2,179,2,192,5,2
Tuolumne,4,2022-07-01,2022-07-07,183,0,183,0,192,2,0
Tuolumne,5,2022-07-08,2022-07-14,241,3,241,3,195,7,0
Tuolumne,6,2022-07-15,2022-07-21,224,1,224,1,196,5,0
Tuolumne,7,2022-07-22,2022-07-28,182,1,182,1,197,8,3
Tuolumne,8,2022-07-29,2022-08-04,132,1,132,1,198,8,1
Tuolumne,9,2022-08-05,2022-08-11,121,1,121,1,199,2,0
Tuolumne,10,2022-08-12,2022-08-18,81,0,81,0,199,1,0
Tuolumne,11,2022-08-19,2022-08-25,123,1,123,1,200,0,0
Tuolumne,12,2022-08-26,2022-09-01,81,0,81,0,200,1,0
Tuolumne,13,2022-09-02,2022-09-08,65,0,65,0,200,2,1
Tuolumne,14,2022-09-09,2022-09-15,45,0,45,0,200,0,0
Tuolumne,15,2022-09-16,2022-09-22,52,0,52,0,200,2,0
Tuolumne,16,2022-09-23,2022-09-29,38,0,38,0,200,1,0
Tuolumne,17,2022-09-30,2022-10-06,24,1,24,1,201,0,0
Tuolumne,18,2022-10-07,2022-10-13,35,1,35,1,202,0,0
Tuolumne,19,2022-10-14,2022-10-20,33,1,33,1,203,3,0
Tuolumne,20,2022-10-21,2022-10-27,27,0,27,0,203,0,0
Tuolumne,21,2022-10-28,2022-11-03,62,0,62,0,203,3,0
Tuolumne,22,2022-11-04,2022-11-10,72,0,72,0,203,3,0
Tuolumne,23,2022-11-11,2022-11-17,82,0,82,0,203,0,0
Tuolumne,24,2022-11-18,2022-11-24,87,1,87,1,204,1,0
Tuolumne,25,2022-11-25,2022-12-01,88,0,88,0,204,3,0
Tuolumne,26,2022-12-02,2022-12-08,105,0,105,0,204,3,1
Tuolumne,27,2022-12-09,2022-12-15,138,0,138,0,204,6,2
Tuolumne,28,2022-12-16,2022-12-22,89,1,89,1,205,3,1
Tuolumne,29,2022-12-23,2022-12-29,78,3,78,3,208,5,0
Tuolumne,30,2022-12-30,2023-01-05,67,0,67,0,208,1,0
Tuolumne,31,2023-01-06,2023-01-12,62,2,62,2,210,1,0
Tuolumne,32,2023-01-13,2023-01-19,39,2,39,2,212,0,0
Tuolumne,33,2023-01-20,2023-01-26,40,1,40,1,213,1,1
Tuolumne,34,2023-01-27,2023-02-02,47,0,47,0,213,1,0
Tuolumne,35,2023-02-03,2023-02-09,45,0,45,0,213,0,0
Tuolumne,36,2023-02-10,2023-02-16,29,0,29,0,213,2,0
Tuolumne,37,2023-02-17,2023-02-23,36,0,36,0,213,0,0
Tuolumne,38,2023-02-24,2023-03-02,53,1,53,1,214,0,0
Tuolumne,39,2023-03-03,2023-03-09,22,0,22,0,214,1,0
Tuolumne,40,2023-03-10,2023-03-16,14,1,14,1,215,0,0
Tuolumne,41,2023-03-17,2023-03-23,11,0,11,0,215,0,0
Tuolumne,42,2023-03-24,2023-03-30,8,0,8,0,215,0,0
Tuolumne,43,2023-03-31,2023-04-06,6,0,6,0,215,0,0
Tuolumne,44,2023-04-07,2023-04-13,5,0,5,0,215,0,0
Tuolumne,45,2023-04-14,2023-04-20,5,0,5,0,215,0,0
Tuolumne,46,2023-04-21,2023-04-27,6,1,6,1,216,1,0
Tuolumne,47,2023-04-28,2023-05-04,19,0,19,0,216,2,0
Tuolumne,48,2023-05-05,2023-05-11,6,0,6,0,216,0,0
Tuolumne,49,2023-05-12,2023-05-18,7,1,7,1,217,3,0
Tuolumne,50,2023-05-19,2023-05-25,4,0,4,0,217,1,0
Tuolumne,51,2023-05-26,2023-06-01,5,1,5,1,218,2,0
Tuolumne,52,2023-06-02,2023-06-08,8,0,8,0,218,0,0
Tuolumne,53,2023-06-09,2023-06-15,5,0,5,0,218,0,0
Tuolumne,54,2023-06-16,2023-06-22,9,0,9,0,218,1,0
Tuolumne,55,2023-06-23,2023-06-29,13,1,13,1,219,0,0
Tuolumne,56,2023-06-30,2023-07-06,7,0,7,0,219,2,0
Tuolumne,57,2023-07-07,2023-07-13,8,0,8,0,219,1,0
Tuolumne,58,2023-07-14,2023-07-20,15,1,15,1,220,0,0
Tuolumne,59,2023-07-21,2023-07-27,9,0,9,0,220,0,0
Tuolumne,60,2023-07-28,2023-08-03,20,0,20,0,220,1,0
Tuolumne,61,2023-08-04,2023-08-10,15,0,15,0,220,4,0
Tuolumne,62,2023-08-11,2023-08-17,18,0,18,0,220,1,0
Tuolumne,63,2023-08-18,2023-08-24,30,0,30,0,220,0,0
Tuolumne,64,2023-08-25,2023-08-31,11,0,11,0,220,2,0
Tuolumne,65,2023-09-01,2023-09-07,22,0,22,0,220,0,0
Tuolumne,66,2023-09-08,2023-09-14,26,0,26,0,220,2,0
Tuolumne,67,2023-09-15,2023-09-21,20,0,20,0,220,2,0
Tuolumne,68,2023-09-22,2023-09-28,14,0,14,0,220,4,0
Tuolumne,69,2023-09-29,2023-10-05,12,0,12,0,220,0,0
Tuolumne,70,2023-10-06,2023-10-12,24,0,24,0,220,2,0
Tuolumne,71,2023-10-13,2023-10-19,13,0,13,0,220,1,0
Tuolumne,72,2023-10-20,2023-10-26,11,0,11,0,220,1,0
Tuolumne,73,2023-10-27,2023-11-02,13,0,13,0,220,0,0
Tuolumne,74,2023-11-03,2023-11-09,18,1,18,1,221,0,0
Tuolumne,75,2023-11-10,2023-11-16,20,0,21,0,221,1,1
Tuolumne,76,2023-11-17,2023-11-23,21,0,22,0,221,2,1
Tuolumne,77,2023-11-24,2023-11-30,27,0,120,0,221,0,0
Ventura,1,2022-06-10,2022-06-16,1845,2,1845,2,1524,56,4
Ventura,2,2022-06-17,2022-06-23,1942,1,1942,1,1525,59,2
Ventura,3,2022-06-24,2022-06-30,2136,2,2136,2,1527,77,3
Ventura,4,2022-07-01,2022-07-07,2191,5,2191,5,1532,75,3
Ventura,5,2022-07-08,2022-07-14,2363,9,2363,9,1541,89,6
Ventura,6,2022-07-15,2022-07-21,2306,5,2306,5,1546,88,6
Ventura,7,2022-07-22,2022-07-28,2005,8,2005,8,1554,80,4
Ventura,8,2022-07-29,2022-08-04,1661,5,1661,5,1559,82,11
Ventura,9,2022-08-05,2022-08-11,1464,8,1464,8,1567,88,8
Ventura,10,2022-08-12,2022-08-18,1454,4,1454,4,1571,67,8
Ventura,11,2022-08-19,2022-08-25,1151,5,1151,5,1576,74,6
Ventura,12,2022-08-26,2022-09-01,973,7,973,7,1583,70,5
Ventura,13,2022-09-02,2022-09-08,853,5,853,5,1588,58,4
Ventura,14,2022-09-09,2022-09-15,693,2,693,2,1590,50,4
Ventura,15,2022-09-16,2022-09-22,579,3,579,3,1593,34,3
Ventura,16,2022-09-23,2022-09-29,536,3,536,3,1596,39,3
Ventura,17,2022-09-30,2022-10-06,442,2,442,2,1598,33,2
Ventura,18,2022-10-07,2022-10-13,366,3,366,3,1601,35,2
Ventura,19,2022-10-14,2022-10-20,347,5,347,5,1606,31,2
Ventura,20,2022-10-21,2022-10-27,311,1,311,1,1607,43,1
Ventura,21,2022-10-28,2022-11-03,413,1,413,1,1608,35,4
Ventura,22,2022-11-04,2022-11-10,470,3,470,3,1611,39,3
Ventura,23,2022-11-11,2022-11-17,688,0,688,0,1611,33,3
Ventura,24,2022-11-18,2022-11-24,710,1,710,1,1612,45,1
Ventura,25,2022-11-25,2022-12-01,1254,2,1254,2,1614,50,2
Ventura,26,2022-12-02,2022-12-08,975,5,975,5,1619,88,7
Ventura,27,2022-12-09,2022-12-15,888,2,888,2,1621,88,11
Ventura,28,2022-12-16,2022-12-22,982,6,983,6,1627,89,13
Ventura,29,2022-12-23,2022-12-29,949,21,950,21,1648,87,10
Ventura,30,2022-12-30,2023-01-05,718,6,719,6,1654,95,13
Ventura,31,2023-01-06,2023-01-12,533,6,533,6,1660,78,16
Ventura,32,2023-01-13,2023-01-19,372,4,372,4,1664,66,10
Ventura,33,2023-01-20,2023-01-26,372,8,372,8,1672,52,5
Ventura,34,2023-01-27,2023-02-02,332,4,332,4,1676,38,4
Ventura,35,2023-02-03,2023-02-09,348,7,348,7,1683,48,5
Ventura,36,2023-02-10,2023-02-16,282,3,282,3,1686,35,2
Ventura,37,2023-02-17,2023-02-23,298,4,298,4,1690,47,7
Ventura,38,2023-02-24,2023-03-02,251,3,251,3,1693,49,6
Ventura,39,2023-03-03,2023-03-09,249,4,249,4,1697,37,6
Ventura,40,2023-03-10,2023-03-16,182,5,182,5,1702,33,3
Ventura,41,2023-03-17,2023-03-23,166,5,166,5,1707,31,2
Ventura,42,2023-03-24,2023-03-30,131,6,131,6,1713,20,2
Ventura,43,2023-03-31,2023-04-06,147,0,147,0,1713,22,1
Ventura,44,2023-04-07,2023-04-13,143,1,143,1,1714,18,1
Ventura,45,2023-04-14,2023-04-20,123,1,123,1,1715,14,1
Ventura,46,2023-04-21,2023-04-27,128,0,128,0,1715,16,1
Ventura,47,2023-04-28,2023-05-04,106,2,106,2,1717,16,1
Ventura,48,2023-05-05,2023-05-11,102,1,102,1,1718,11,1
Ventura,49,2023-05-12,2023-05-18,127,0,127,0,1718,18,1
Ventura,50,2023-05-19,2023-05-25,123,4,123,4,1722,16,0
Ventura,51,2023-05-26,2023-06-01,100,4,100,4,1726,16,1
Ventura,52,2023-06-02,2023-06-08,86,3,86,3,1729,21,3
Ventura,53,2023-06-09,2023-06-15,94,0,94,0,1729,19,4
Ventura,54,2023-06-16,2023-06-22,91,1,91,1,1730,22,1
Ventura,55,2023-06-23,2023-06-29,86,2,86,2,1732,21,3
Ventura,56,2023-06-30,2023-07-06,96,1,96,1,1733,23,3
Ventura,57,2023-07-07,2023-07-13,118,1,118,1,1734,16,2
Ventura,58,2023-07-14,2023-07-20,124,1,124,1,1735,19,3
Ventura,59,2023-07-21,2023-07-27,163,2,164,2,1737,15,1
Ventura,60,2023-07-28,2023-08-03,184,2,185,2,1739,20,1
Ventura,61,2023-08-04,2023-08-10,216,1,217,1,1740,24,1
Ventura,62,2023-08-11,2023-08-17,285,4,286,4,1744,27,1
Ventura,63,2023-08-18,2023-08-24,265,1,266,1,1745,27,2
Ventura,64,2023-08-25,2023-08-31,354,2,356,2,1747,25,6
Ventura,65,2023-09-01,2023-09-07,349,1,351,1,1748,39,4
Ventura,66,2023-09-08,2023-09-14,336,2,338,2,1750,49,5
Ventura,67,2023-09-15,2023-09-21,221,5,223,5,1755,46,6
Ventura,68,2023-09-22,2023-09-28,193,4,195,4,1759,39,7
Ventura,69,2023-09-29,2023-10-05,159,4,161,4,1763,34,7
Ventura,70,2023-10-06,2023-10-12,139,2,141,2,1765,34,6
Ventura,71,2023-10-13,2023-10-19,172,3,174,3,1768,21,4
Ventura,72,2023-10-20,2023-10-26,119,3,121,3,1771,26,2
Ventura,73,2023-10-27,2023-11-02,111,2,113,2,1773,24,2
Ventura,74,2023-11-03,2023-11-09,137,0,140,0,1773,17,2
Ventura,75,2023-11-10,2023-11-16,159,1,165,2,1774,20,4
Ventura,76,2023-11-17,2023-11-23,148,1,158,3,1775,24,2
Ventura,77,2023-11-24,2023-11-30,220,0,891,0,1775,38,5
Yolo,1,2022-06-10,2022-06-16,733,1,733,1,370,5,3
Yolo,2,2022-06-17,2022-06-23,742,2,742,2,372,3,0
Yolo,3,2022-06-24,2022-06-30,716,2,716,2,374,5,0
Yolo,4,2022-07-01,2022-07-07,459,4,459,4,378,5,1
Yolo,5,2022-07-08,2022-07-14,437,2,437,2,380,11,4
Yolo,6,2022-07-15,2022-07-21,416,3,416,3,383,8,3
Yolo,7,2022-07-22,2022-07-28,387,4,387,4,387,5,1
Yolo,8,2022-07-29,2022-08-04,320,2,320,2,389,8,4
Yolo,9,2022-08-05,2022-08-11,270,2,270,2,391,8,2
Yolo,10,2022-08-12,2022-08-18,216,2,216,2,393,3,0
Yolo,11,2022-08-19,2022-08-25,209,1,209,1,394,8,2
Yolo,12,2022-08-26,2022-09-01,191,3,191,3,397,7,3
Yolo,13,2022-09-02,2022-09-08,128,1,128,1,398,3,2
Yolo,14,2022-09-09,2022-09-15,110,1,110,1,399,4,3
Yolo,15,2022-09-16,2022-09-22,103,5,103,5,404,6,3
Yolo,16,2022-09-23,2022-09-29,149,1,149,1,405,9,3
Yolo,17,2022-09-30,2022-10-06,97,3,97,3,408,6,1
Yolo,18,2022-10-07,2022-10-13,103,2,103,2,410,1,0
Yolo,19,2022-10-14,2022-10-20,94,2,94,2,412,4,0
Yolo,20,2022-10-21,2022-10-27,80,0,80,0,412,6,2
Yolo,21,2022-10-28,2022-11-03,160,3,160,3,415,6,2
Yolo,22,2022-11-04,2022-11-10,137,4,137,4,419,5,0
Yolo,23,2022-11-11,2022-11-17,140,3,140,3,422,5,0
Yolo,24,2022-11-18,2022-11-24,140,5,140,5,427,8,4
Yolo,25,2022-11-25,2022-12-01,195,3,195,3,430,5,1
Yolo,26,2022-12-02,2022-12-08,225,1,225,1,431,7,1
Yolo,27,2022-12-09,2022-12-15,177,4,177,4,435,7,2
Yolo,28,2022-12-16,2022-12-22,181,2,181,2,437,7,0
Yolo,29,2022-12-23,2022-12-29,129,4,129,4,441,8,1
Yolo,30,2022-12-30,2023-01-05,118,2,118,2,443,3,1
Yolo,31,2023-01-06,2023-01-12,83,3,83,3,446,2,1
Yolo,32,2023-01-13,2023-01-19,88,1,88,1,447,4,1
Yolo,33,2023-01-20,2023-01-26,80,3,80,3,450,0,0
Yolo,34,2023-01-27,2023-02-02,81,0,81,0,450,4,1
Yolo,35,2023-02-03,2023-02-09,84,1,84,1,451,3,0
Yolo,36,2023-02-10,2023-02-16,78,1,78,1,452,5,0
Yolo,37,2023-02-17,2023-02-23,90,1,90,1,453,3,0
Yolo,38,2023-02-24,2023-03-02,81,2,81,2,455,2,0
Yolo,39,2023-03-03,2023-03-09,68,0,68,0,455,3,1
Yolo,40,2023-03-10,2023-03-16,61,0,61,0,455,5,1
Yolo,41,2023-03-17,2023-03-23,55,0,55,0,455,3,1
Yolo,42,2023-03-24,2023-03-30,53,1,53,1,456,2,1
Yolo,43,2023-03-31,2023-04-06,59,1,59,1,457,1,0
Yolo,44,2023-04-07,2023-04-13,61,1,61,1,458,4,1
Yolo,45,2023-04-14,2023-04-20,40,0,40,0,458,4,0
Yolo,46,2023-04-21,2023-04-27,51,1,51,1,459,1,0
Yolo,47,2023-04-28,2023-05-04,33,0,33,0,459,4,0
Yolo,48,2023-05-05,2023-05-11,36,2,36,2,461,1,0
Yolo,49,2023-05-12,2023-05-18,41,0,41,0,461,4,1
Yolo,50,2023-05-19,2023-05-25,13,1,13,1,462,0,0
Yolo,51,2023-05-26,2023-06-01,21,0,21,0,462,2,0
Yolo,52,2023-06-02,2023-06-08,23,1,23,1,463,1,0
Yolo,53,2023-06-09,2023-06-15,22,0,22,0,463,5,4
Yolo,54,2023-06-16,2023-06-22,22,1,22,1,464,4,0
Yolo,55,2023-06-23,2023-06-29,22,2,22,2,466,3,1
Yolo,56,2023-06-30,2023-07-06,29,0,29,0,466,2,0
Yolo,57,2023-07-07,2023-07-13,37,1,37,1,467,3,0
Yolo,58,2023-07-14,2023-07-20,39,0,39,0,467,1,0
Yolo,59,2023-07-21,2023-07-27,35,0,35,0,467,1,0
Yolo,60,2023-07-28,2023-08-03,45,0,45,0,467,1,0
Yolo,61,2023-08-04,2023-08-10,44,0,44,0,467,3,1
Yolo,62,2023-08-11,2023-08-17,66,0,66,0,467,5,2
Yolo,63,2023-08-18,2023-08-24,85,0,85,0,467,5,4
Yolo,64,2023-08-25,2023-08-31,94,1,94,1,468,4,1
Yolo,65,2023-09-01,2023-09-07,81,2,81,2,470,4,0
Yolo,66,2023-09-08,2023-09-14,75,0,76,0,470,7,1
Yolo,67,2023-09-15,2023-09-21,62,0,63,0,470,5,2
Yolo,68,2023-09-22,2023-09-28,58,1,59,1,471,3,2
Yolo,69,2023-09-29,2023-10-05,35,1,35,1,472,6,2
Yolo,70,2023-10-06,2023-10-12,44,0,45,0,472,2,0
Yolo,71,2023-10-13,2023-10-19,48,0,49,0,472,3,0
Yolo,72,2023-10-20,2023-10-26,36,0,37,0,472,2,0
Yolo,73,2023-10-27,2023-11-02,44,0,45,0,472,1,0
Yolo,74,2023-11-03,2023-11-09,39,0,40,0,472,2,0
Yolo,75,2023-11-10,2023-11-16,51,2,53,3,474,4,0
Yolo,76,2023-11-17,2023-11-23,50,0,53,0,474,4,2
Yolo,77,2023-11-24,2023-11-30,53,0,149,0,474,7,2
Yuba,1,2022-06-10,2022-06-16,165,0,165,0,126,8,4
Yuba,2,2022-06-17,2022-06-23,152,1,152,1,127,10,3
Yuba,3,2022-06-24,2022-06-30,188,2,188,2,129,9,2
Yuba,4,2022-07-01,2022-07-07,181,0,181,0,129,9,1
Yuba,5,2022-07-08,2022-07-14,202,0,202,0,129,14,0
Yuba,6,2022-07-15,2022-07-21,214,0,214,0,129,13,0
Yuba,7,2022-07-22,2022-07-28,163,0,163,0,129,7,1
Yuba,8,2022-07-29,2022-08-04,152,0,152,0,129,10,2
Yuba,9,2022-08-05,2022-08-11,125,1,125,1,130,6,0
Yuba,10,2022-08-12,2022-08-18,127,0,127,0,130,10,2
Yuba,11,2022-08-19,2022-08-25,137,0,137,0,130,10,2
Yuba,12,2022-08-26,2022-09-01,116,1,116,1,131,7,0
Yuba,13,2022-09-02,2022-09-08,92,0,92,0,131,10,0
Yuba,14,2022-09-09,2022-09-15,66,1,66,1,132,2,0
